ENTREZID,SYMBOL,GENENAME,evidence_tier,n11_DFU_vs_DFS_logFC,n11_DFU_vs_DFS_BH_q,n11_DFU_vs_NFS_logFC,n11_DFU_vs_NFS_BH_q,n11_naive_logFC,n11_naive_BH_q,robust_cross_study_gene,robust_ineligibility_reasons
100124535,SNORA36C,"small nucleolar RNA, H/ACA box 36C",SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,-0.648365186674183,0.251862680481791,-0.914255506124987,0.0748823179257154,-0.781310346399585,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
158506,CBLL2,Cbl proto-oncogene like 2,SENSITIVITY_ONLY_SEPARATE_NOT_ROBUST,0.380875576990805,0.306515474154697,0.698923247561114,0.0403427331529706,0.53989941227596,0.0424873462830105,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
22900,CARD8,caspase recruitment domain family member 8,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,-0.40692458667947,0.214048128264603,-0.430810675556947,0.0748823179257154,-0.418867631118209,0.0314880814190643,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
342132,ZNF774,zinc finger protein 774,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,-0.504919281537584,0.251862680481791,-0.58689970362559,0.0823732479905753,-0.545909492581587,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
389932,AKR1C6P,"aldo-keto reductase family 1 member C6, pseudogene",SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,0.623223231516362,0.251862680481791,0.669257092658693,0.10233973199523,0.646240162087528,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
6036,RNASE2,ribonuclease A family member 2,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,0.48028814961006,0.214048128264603,0.461071560237331,0.107195374425597,0.470679854923695,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
79145,CHCHD7,coiled-coil-helix-coiled-coil-helix domain containing 7,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,0.424960959668446,0.214048128264603,0.366171643294891,0.119939914328332,0.395566301481668,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
7936,NELFE,negative elongation factor complex member E,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,0.475785613345833,0.234103518859181,0.491901865393152,0.10233973199523,0.483843739369493,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
79469,DLEU2L,deleted in lymphocytic leukemia 2 like,SENSITIVITY_ONLY_NAIVE_MERGED_NOT_ROBUST,0.578192854051408,0.251862680481791,0.741445833379104,0.0823732479905753,0.659819343715256,0.0428874069156703,FALSE,INDEPENDENT_STUDY_COUNT_LT_2;ALL12_BOTH_SEPARATE_FDR_GATE_FAIL
